time [d]	Qevap [W]	mdot [kg/s]
1749	-518.76864	0.04136911
1750	-862.6956	0.068795502
1751	-1119.96105	0.089311088
1752	-1404.93301	0.112036126
1753	-1262.79946	0.100701712
1754	-995.32719	0.079372184
1755	-757.30447	0.060391106
1756	-703.29818	0.056084384
1757	-834.90355	0.066579231
1758	-1411.96354	0.112596774
1759	-1745.22959	0.139173013
1760	-1126.49316	0.08983199
1761	-1182.623	0.094308054
1762	-1908.33409	0.152179752
1763	-1900.54553	0.151558655
1764	-1525.55312	0.121654954
1765	-1395.56079	0.111288739
1766	-1275.68103	0.101728949
1767	-1357.86573	0.108282754
1768	-1186.20606	0.094593785
1769	-1711.61016	0.136492039
1770	-1677.21216	0.133748976
1771	-1367.24679	0.109030844
1772	-1461.61717	0.116556393
1773	-1522.05846	0.121376273
1774	-1209.48308	0.096450007
1775	-1184.55753	0.094462323
1776	-1705.08975	0.13597207
1777	-1791.75711	0.142883342
1778	-1644.42733	0.131134556
1779	-1197.48044	0.095492859
1780	-1641.96487	0.130938188
1781	-2360.5569	0.188242178
1782	-2337.37413	0.186393471
1783	-2242.57033	0.17883336
1784	-2676.00749	0.213397726
1785	-2925.79404	0.233316909
1786	-2615.26538	0.208553859
1787	-1862.08672	0.148491764
1788	-2010.04466	0.160290642
1789	-2277.27201	0.181600639
1790	-2624.05364	0.209254677
1791	-3041.78706	0.242566752
1792	-3073.65175	0.245107795
1793	-2375.54694	0.189437555
1794	-1872.16367	0.149295349
1795	-1847.86914	0.147357986
1796	-1879.00544	0.149840945
1797	-1773.75601	0.141447848
1798	-1741.03605	0.1388386
1799	-1527.51417	0.121811338
1800	-1333.66571	0.106352927
1801	-1863.77061	0.148626045
1802	-2719.65967	0.216878762
1803	-2412.95015	0.192420267
1804	-2580.40146	0.205773641
1805	-2687.07543	0.214280338
1806	-2916.92921	0.232609985
1807	-3143.35619	0.250666363
1808	-3081.57603	0.245739715
1809	-2974.43614	0.237195864
1810	-3404.31078	0.271476139
1811	-2904.91175	0.231651655
1812	-2429.70078	0.193756043
1813	-2740.40351	0.218532976
1814	-3141.27411	0.250500328
1815	-2424.11533	0.193310632
1816	-1528.01558	0.121851322
1817	-2677.90666	0.213549175
1818	-2537.24471	0.202332114
1819	-2760.40115	0.220127683
1820	-3150.10956	0.251204909
1821	-2034.12092	0.162210599
1822	-2534.75872	0.20213387
1823	-2740.31498	0.218525915
1824	-2850.23882	0.227291773
1825	-3032.52404	0.241828074
1826	-2460.14418	0.196183746
1827	-2036.96376	0.162437301
1828	-2296.97182	0.183171596
1829	-1977.42194	0.15768915
1830	-1536.21403	0.122505106
1831	-1730.66998	0.13801196
1832	-2327.86931	0.185635511
1833	-2328.53881	0.185688901
1834	-2548.637	0.20324059
1835	-2770.33653	0.220919979
1836	-3034.18141	0.241960241
1837	-2920.70103	0.232910768
1838	-3256.99283	0.259728296
1839	-2961.96745	0.236201551
1840	-2760.46303	0.220132618
1841	-2094.44716	0.167021305
1842	-2216.89273	0.176785704
1843	-2242.62636	0.178837828
1844	-2443.44945	0.194852428
1845	-2273.9366	0.181334657
1846	-2581.02663	0.205823496
1847	-3001.49382	0.239353574
1848	-3529.06255	0.281424446
1849	-3532.61025	0.281707357
1850	-3711.13548	0.295943818
1851	-3258.97754	0.259886566
1852	-3290.04598	0.262364114
1853	-2377.79126	0.189616528
1854	-1763.42543	0.140624038
1855	-1632.3892	0.130174577
1856	-2151.26405	0.171552157
1857	-2168.21228	0.172903691
1858	-1970.86032	0.157165895
1859	-2199.55216	0.175402884
1860	-2418.76271	0.192883789
1861	-2438.47734	0.194455928
1862	-2462.43855	0.196366711
1863	-2902.50233	0.231459515
1864	-2989.05178	0.238361386
1865	-2400.00956	0.191388322
1866	-2046.50108	0.163197853
1867	-1798.2185	0.143398605
1868	-1818.81778	0.14504129
1869	-1723.57159	0.137445901
1870	-1443.38896	0.115102788
1871	-1268.3879	0.101147361
1872	-2027.6035	0.16169087
1873	-2203.84606	0.1757453
1874	-1936.37093	0.154415544
1875	-1993.66544	0.158984485
1876	-2005.72125	0.159945873
1877	-2111.40722	0.168373781
1878	-2297.80642	0.183238151
1879	-2789.35813	0.222436852
1880	-3018.52187	0.240711472
1881	-2016.75084	0.160825426
1882	-1967.87578	0.156927893
1883	-2072.12265	0.165241041
1884	-1759.15519	0.140283508
1885	-1854.30115	0.147870905
1886	-1890.74275	0.150776934
1887	-2197.54977	0.175243203
1888	-2698.8039	0.215215621
1889	-2161.80406	0.172392669
1890	-1967.65166	0.156910021
1891	-1979.59541	0.157862472
1892	-1651.40482	0.131690975
1893	-1911.44824	0.152428089
1894	-1077.78632	0.085947872
1895	-1007.07048	0.080308651
1896	-769.52551	0.061365671
1897	-695.17045	0.055436241
1898	-648.56623	0.051719795
1899	-598.32877	0.047713618
1900	-853.72456	0.068080108
1901	-782.9172	0.062433588
1902	-796.87816	0.063546903
1903	-950.01179	0.075758515
1904	-821.96595	0.065547524
1905	-732.72394	0.058430936
1906	-781.23032	0.062299068
1907	-960.15959	0.076567751
1908	-1519.69922	0.121188136
1909	-1369.85966	0.109239207
1910	-1759.66232	0.140323949
1911	-2024.32698	0.161429584
1912	-1666.98766	0.132933626
1913	-1234.22585	0.098423114
1914	-612.96209	0.04888055
1915	-563.12568	0.044906354
1916	-458.89363	0.036594389
1917	-658.8556	0.052540319
1918	-1552.66098	0.123816666
1919	-2031.30746	0.161986241
1920	-1512.06107	0.120579033
1921	-1192.82969	0.095121985
1922	-754.559	0.060172169
1923	-835.07749	0.066593102
1924	-1668.21447	0.133031457
1925	-1491.11079	0.118908357
1926	-1779.55973	0.141910664
1927	-1752.01247	0.139713913
1928	-1101.30813	0.087823615
1929	-1095.55446	0.087364789
1930	-1045.68568	0.083388013
1931	-850.04998	0.067787079
1932	-807.1999	0.064370008
1933	-770.32176	0.061429168
1934	-456.78204	0.036426
1935	-300.07419	0.023929361
1936	-384.65063	0.030673894
1937	-633.32256	0.050504191
1938	-538.9345	0.042977233
1939	-184.99247	0.014752191
1940	-73.24915	0.005841241
1941	-232.48147	0.018539192
1942	-426.03795	0.033974318
1943	-255.80269	0.020398938
1944	-86.34886	0.006885874
1945	-40.43481	0.003224467
1946	-44.13578	0.003519599
1947	-29.21061	0.002329395
1948	-36.29431	0.002894284
1949	-249.19674	0.019872148
1950	-538.08807	0.042909734
1951	-650.89895	0.051905818
1952	-128.35251	0.010235447
1953	-104.15535	0.00830585
1954	-142.46973	0.011361223
1955	-146.89038	0.011713746
1956	-74.98608	0.005979752
1957	-179.24764	0.014294071
1958	-468.35425	0.037348823
1959	-412.139	0.032865949
1960	-333.55504	0.026599286
1961	-285.01915	0.0227288
1962	-218.84785	0.017451981
1963	-205.12583	0.016357722
1964	-229.671	0.018315072
1965	-369.01761	0.029427242
1966	-486.5913	0.038803135
1967	-174.68256	0.013930029
1968	-96.70895	0.007712038
1969	-68.77832	0.005484714
1970	-67.98207	0.005421217
1971	-40.83586	0.003256448
1972	-33.43067	0.002665923
1973	-15.4414	0.001231372
1974	-37.10226	0.002958713
1975	-113.3418	0.009038422
1976	-196.89488	0.015701347
1977	-150.38218	0.0119922
1978	-154.82935	0.012346838
1979	-133.87023	0.010675457
1980	-100.50144	0.008014469
1981	-83.70947	0.006675396
1982	-149.1022	0.011890128
1983	-190.99678	0.015231003
1984	-172.90715	0.013788449
1985	-35.54525	0.00283455
1986	-12.23573	0.000975736
1987	-17.02207	0.001357422
1988	-14.88695	0.001187157
1989	-10.15664	0.000809939
1990	-3.96656	0.000316312
1991	-5.64746	0.000450355
1992	-19.34296	0.001542501
1993	-31.88536	0.002542692
1994	-21.40138	0.001706649
1995	-3.24987	0.00025916
1996	-3.26456	0.000260332
1997	-4.25256	0.000339119
1998	-1.3	0.000103668
1999	-2.81931	0.000224826
2000	-5.24056	0.000417907
2001	-4.61526	0.000368043
2002	-1.3	0.000103668
2003	-11.40698	0.000909648
2004	-17.12828	0.001365892
2005	-11.21822	0.000894595
2006	-16.41458	0.001308978
2007	-13.81341	0.001101547
2008	-6.53809	0.000521379
2009	-4.25555	0.000339359
2010	-15.52681	0.001238182
2011	-25.65108	0.002045541
2012	-23.40091	0.001866102
2013	-33.7935	0.002694857
2014	-25.95476	0.002069757
2015	-9.09792	0.000725512
2016	-2.6689	0.000212831
2017	-1.3	0.000103668
2018	-1.3	0.000103668
2019	-1.3	0.000103668
2020	-8.89447	0.000709288
2021	-9.04189	0.000721044
2022	-9.43995	0.000752787
2023	-3.25871	0.000259865
2024	-1.3	0.000103668
2025	-1.3	0.000103668
2026	-1.3	0.000103668
2027	-1.3	0.000103668
2028	-4.73616	0.000377684
2029	-7.23112	0.000576645
2030	-3.57136	0.000284798
2031	-4.22903	0.000337243
2032	-5.99547	0.000478108
2033	-1.3	0.000103668
2034	-1.3	0.000103668
2035	-1.3	0.000103668
2036	-1.99056	0.000158737
2037	-3.20853	0.000255863
2038	-6.99816	0.000558067
2039	-5.81555	0.000463759
2040	-7.11906	0.000567709
2041	-11.30974	0.000901893
2042	-10.64323	0.000848743
2043	-8.14528	0.000649544
2044	-2.73078	0.000217766
2045	-1.3	0.000103668
2046	-1.3	0.000103668
2047	-1.3	0.000103668
2048	-1.3	0.000103668
2049	-1.3	0.000103668
2050	-1.3	0.000103668
2051	-1.3	0.000103668
2052	-1.3	0.000103668
2053	-1.40075	0.000111703
2054	-1.3	0.000103668
2055	-1.3	0.000103668
2056	-5.47638	0.000436713
2057	-3.51819	0.000280557
2058	-18.78851	0.001498286
2059	-8.04505	0.000641551
2060	-5.75653	0.000459053
2061	-3.69226	0.000294438
2062	-9.44593	0.000753264
2063	-15.7599	0.00125677
2064	-13.37401	0.001066508
2065	-16.57968	0.001322143
2066	-29.80627	0.002376895
2067	-43.77607	0.003490915
2068	-57.56894	0.004590825
2069	-56.74318	0.004524975
2070	-36.03184	0.002873352
2071	-27.33497	0.002179822
2072	-26.42081	0.002106923
2073	-32.29525	0.002575379
2074	-25.79265	0.00205683
2075	-21.26579	0.001695837
2076	-16.36739	0.001305214
2077	-24.0851	0.001920662
2078	-29.11324	0.00232163
2079	-35.25613	0.002811493
2080	-49.46487	0.003944567
2081	-42.90312	0.003421301
2082	-55.24506	0.004405508
2083	-111.71394	0.008908608
2084	-75.52285	0.006022556
2085	-125.00241	0.009968295
2086	-115.60081	0.009218565
2087	-129.44672	0.010322705
2088	-258.0292	0.020576491
2089	-434.32493	0.034635162
2090	-1149.98559	0.09170539
2091	-740.68943	0.059066142
2092	-829.73085	0.066166734
2093	-817.82545	0.065217341
2094	-507.83356	0.040497094
2095	-326.68662	0.026051565
2096	-356.04166	0.028392477
2097	-261.62708	0.020863404
2098	-300.97067	0.024000851
2099	-147.63944	0.01177348
2100	-135.43036	0.01079987
2101	-188.35739	0.015020525
2102	-815.7227	0.065049657
2103	-1499.54818	0.119581194
2104	-1403.03085	0.111884438
2105	-1005.01492	0.080144731
2106	-766.16358	0.061097574
2107	-1105.89687	0.088189543
2108	-1129.17389	0.090045765
2109	-1004.84683	0.080131327
2110	-903.15095	0.072021607
2111	-887.7804	0.070795885
2112	-719.69495	0.057391942
2113	-759.34534	0.060553854
2114	-518.76864	0.04136911
2115	-862.6956	0.068795502
2116	-1119.96105	0.089311088
2117	-1404.93301	0.112036126
2118	-1262.79946	0.100701712
2119	-995.32719	0.079372184
2120	-757.30447	0.060391106
2121	-703.29818	0.056084384
2122	-834.90355	0.066579231
2123	-1411.96354	0.112596774
2124	-1745.22959	0.139173013
2125	-1126.49316	0.08983199
2126	-1182.623	0.094308054
2127	-1908.33409	0.152179752
2128	-1900.54553	0.151558655
2129	-1525.55312	0.121654954
2130	-1395.56079	0.111288739
2131	-1275.68103	0.101728949
2132	-1357.86573	0.108282754
2133	-1186.20606	0.094593785
2134	-1711.61016	0.136492039
2135	-1677.21216	0.133748976
2136	-1367.24679	0.109030844
2137	-1461.61717	0.116556393
2138	-1522.05846	0.121376273
2139	-1209.48308	0.096450007
2140	-1184.55753	0.094462323
2141	-1705.08975	0.13597207
2142	-1791.75711	0.142883342
2143	-1644.42733	0.131134556
2144	-1197.48044	0.095492859
2145	-1641.96487	0.130938188
2146	-2360.5569	0.188242178
2147	-2337.37413	0.186393471
2148	-2242.57033	0.17883336
2149	-2676.00749	0.213397726
2150	-2925.79404	0.233316909
2151	-2615.26538	0.208553859
2152	-1862.08672	0.148491764
2153	-2010.04466	0.160290642
2154	-2277.27201	0.181600639
2155	-2624.05364	0.209254677
2156	-3041.78706	0.242566752
2157	-3073.65175	0.245107795
2158	-2375.54694	0.189437555
2159	-1872.16367	0.149295349
2160	-1847.86914	0.147357986
2161	-1879.00544	0.149840945
2162	-1773.75601	0.141447848
2163	-1741.03605	0.1388386
2164	-1527.51417	0.121811338
2165	-1333.66571	0.106352927
2166	-1863.77061	0.148626045
2167	-2719.65967	0.216878762
2168	-2412.95015	0.192420267
2169	-2580.40146	0.205773641
2170	-2687.07543	0.214280338
2171	-2916.92921	0.232609985
2172	-3143.35619	0.250666363
2173	-3081.57603	0.245739715
2174	-2974.43614	0.237195864
2175	-3404.31078	0.271476139
2176	-2904.91175	0.231651655
2177	-2429.70078	0.193756043
2178	-2740.40351	0.218532976
2179	-3141.27411	0.250500328
2180	-2424.11533	0.193310632
2181	-1528.01558	0.121851322
2182	-2677.90666	0.213549175
2183	-2537.24471	0.202332114
2184	-2760.40115	0.220127683
2185	-3150.10956	0.251204909
2186	-2034.12092	0.162210599
2187	-2534.75872	0.20213387
2188	-2740.31498	0.218525915
2189	-2850.23882	0.227291773
2190	-3032.52404	0.241828074
2191	-2460.14418	0.196183746
2192	-2036.96376	0.162437301
2193	-2296.97182	0.183171596
2194	-1977.42194	0.15768915
2195	-1536.21403	0.122505106
2196	-1730.66998	0.13801196
2197	-2327.86931	0.185635511
2198	-2328.53881	0.185688901
2199	-2548.637	0.20324059
2200	-2770.33653	0.220919979
2201	-3034.18141	0.241960241
2202	-2920.70103	0.232910768
2203	-3256.99283	0.259728296
2204	-2961.96745	0.236201551
2205	-2760.46303	0.220132618
2206	-2094.44716	0.167021305
2207	-2216.89273	0.176785704
2208	-2242.62636	0.178837828
2209	-2443.44945	0.194852428
2210	-2273.9366	0.181334657
2211	-2581.02663	0.205823496
2212	-3001.49382	0.239353574
2213	-3529.06255	0.281424446
2214	-3532.61025	0.281707357
2215	-3711.13548	0.295943818
2216	-3258.97754	0.259886566
2217	-3290.04598	0.262364114
2218	-2377.79126	0.189616528
2219	-1763.42543	0.140624038
2220	-1632.3892	0.130174577
2221	-2151.26405	0.171552157
2222	-2168.21228	0.172903691
2223	-1970.86032	0.157165895
2224	-2199.55216	0.175402884
2225	-2418.76271	0.192883789
2226	-2438.47734	0.194455928
2227	-2462.43855	0.196366711
2228	-2902.50233	0.231459515
2229	-2989.05178	0.238361386
2230	-2400.00956	0.191388322
2231	-2046.50108	0.163197853
2232	-1798.2185	0.143398605
2233	-1818.81778	0.14504129
2234	-1723.57159	0.137445901
2235	-1443.38896	0.115102788
2236	-1268.3879	0.101147361
2237	-2027.6035	0.16169087
2238	-2203.84606	0.1757453
2239	-1936.37093	0.154415544
2240	-1993.66544	0.158984485
2241	-2005.72125	0.159945873
2242	-2111.40722	0.168373781
2243	-2297.80642	0.183238151
2244	-2789.35813	0.222436852
2245	-3018.52187	0.240711472
2246	-2016.75084	0.160825426
2247	-1967.87578	0.156927893
2248	-2072.12265	0.165241041
2249	-1759.15519	0.140283508
2250	-1854.30115	0.147870905
2251	-1890.74275	0.150776934
2252	-2197.54977	0.175243203
2253	-2698.8039	0.215215621
2254	-2161.80406	0.172392669
2255	-1967.65166	0.156910021
2256	-1979.59541	0.157862472
2257	-1651.40482	0.131690975
2258	-1911.44824	0.152428089
2259	-1077.78632	0.085947872
2260	-1007.07048	0.080308651
2261	-769.52551	0.061365671
2262	-695.17045	0.055436241
2263	-648.56623	0.051719795
2264	-598.32877	0.047713618
2265	-853.72456	0.068080108
2266	-782.9172	0.062433588
2267	-796.87816	0.063546903
2268	-950.01179	0.075758515
2269	-821.96595	0.065547524
2270	-732.72394	0.058430936
2271	-781.23032	0.062299068
2272	-960.15959	0.076567751
2273	-1519.69922	0.121188136
2274	-1369.85966	0.109239207
2275	-1759.66232	0.140323949
2276	-2024.32698	0.161429584
2277	-1666.98766	0.132933626
2278	-1234.22585	0.098423114
2279	-612.96209	0.04888055
2280	-563.12568	0.044906354
2281	-458.89363	0.036594389
2282	-658.8556	0.052540319
2283	-1552.66098	0.123816666
2284	-2031.30746	0.161986241
2285	-1512.06107	0.120579033
2286	-1192.82969	0.095121985
2287	-754.559	0.060172169
2288	-835.07749	0.066593102
2289	-1668.21447	0.133031457
2290	-1491.11079	0.118908357
2291	-1779.55973	0.141910664
2292	-1752.01247	0.139713913
2293	-1101.30813	0.087823615
2294	-1095.55446	0.087364789
2295	-1045.68568	0.083388013
2296	-850.04998	0.067787079
2297	-807.1999	0.064370008
2298	-770.32176	0.061429168
2299	-456.78204	0.036426
2300	-300.07419	0.023929361
2301	-384.65063	0.030673894
2302	-633.32256	0.050504191
2303	-538.9345	0.042977233
2304	-184.99247	0.014752191
2305	-73.24915	0.005841241
2306	-232.48147	0.018539192
2307	-426.03795	0.033974318
2308	-255.80269	0.020398938
2309	-86.34886	0.006885874
2310	-40.43481	0.003224467
2311	-44.13578	0.003519599
2312	-29.21061	0.002329395
2313	-36.29431	0.002894284
2314	-249.19674	0.019872148
2315	-538.08807	0.042909734
2316	-650.89895	0.051905818
2317	-128.35251	0.010235447
2318	-104.15535	0.00830585
2319	-142.46973	0.011361223
2320	-146.89038	0.011713746
2321	-74.98608	0.005979752
2322	-179.24764	0.014294071
2323	-468.35425	0.037348823
2324	-412.139	0.032865949
2325	-333.55504	0.026599286
2326	-285.01915	0.0227288
2327	-218.84785	0.017451981
2328	-205.12583	0.016357722
2329	-229.671	0.018315072
2330	-369.01761	0.029427242
2331	-486.5913	0.038803135
2332	-174.68256	0.013930029
2333	-96.70895	0.007712038
2334	-68.77832	0.005484714
2335	-67.98207	0.005421217
2336	-40.83586	0.003256448
2337	-33.43067	0.002665923
2338	-15.4414	0.001231372
2339	-37.10226	0.002958713
2340	-113.3418	0.009038422
2341	-196.89488	0.015701347
2342	-150.38218	0.0119922
2343	-154.82935	0.012346838
2344	-133.87023	0.010675457
2345	-100.50144	0.008014469
2346	-83.70947	0.006675396
2347	-149.1022	0.011890128
2348	-190.99678	0.015231003
2349	-172.90715	0.013788449
2350	-35.54525	0.00283455
2351	-12.23573	0.000975736
2352	-17.02207	0.001357422
2353	-14.88695	0.001187157
2354	-10.15664	0.000809939
2355	-3.96656	0.000316312
2356	-5.64746	0.000450355
2357	-19.34296	0.001542501
2358	-31.88536	0.002542692
2359	-21.40138	0.001706649
2360	-3.24987	0.00025916
2361	-3.26456	0.000260332
2362	-4.25256	0.000339119
2363	-1.3	0.000103668
2364	-2.81931	0.000224826
2365	-5.24056	0.000417907
2366	-4.61526	0.000368043
2367	-1.3	0.000103668
2368	-11.40698	0.000909648
2369	-17.12828	0.001365892
2370	-11.21822	0.000894595
2371	-16.41458	0.001308978
2372	-13.81341	0.001101547
2373	-6.53809	0.000521379
2374	-4.25555	0.000339359
2375	-15.52681	0.001238182
2376	-25.65108	0.002045541
2377	-23.40091	0.001866102
2378	-33.7935	0.002694857
2379	-25.95476	0.002069757
2380	-9.09792	0.000725512
2381	-2.6689	0.000212831
2382	-1.3	0.000103668
2383	-1.3	0.000103668
2384	-1.3	0.000103668
2385	-8.89447	0.000709288
2386	-9.04189	0.000721044
2387	-9.43995	0.000752787
2388	-3.25871	0.000259865
2389	-1.3	0.000103668
2390	-1.3	0.000103668
2391	-1.3	0.000103668
2392	-1.3	0.000103668
2393	-4.73616	0.000377684
2394	-7.23112	0.000576645
2395	-3.57136	0.000284798
2396	-4.22903	0.000337243
2397	-5.99547	0.000478108
2398	-1.3	0.000103668
2399	-1.3	0.000103668
2400	-1.3	0.000103668
2401	-1.99056	0.000158737
2402	-3.20853	0.000255863
2403	-6.99816	0.000558067
2404	-5.81555	0.000463759
2405	-7.11906	0.000567709
2406	-11.30974	0.000901893
2407	-10.64323	0.000848743
2408	-8.14528	0.000649544
2409	-2.73078	0.000217766
2410	-1.3	0.000103668
2411	-1.3	0.000103668
2412	-1.3	0.000103668
2413	-1.3	0.000103668
2414	-1.3	0.000103668
2415	-1.3	0.000103668
2416	-1.3	0.000103668
2417	-1.3	0.000103668
2418	-1.40075	0.000111703
2419	-1.3	0.000103668
2420	-1.3	0.000103668
2421	-5.47638	0.000436713
2422	-3.51819	0.000280557
2423	-18.78851	0.001498286
2424	-8.04505	0.000641551
2425	-5.75653	0.000459053
2426	-3.69226	0.000294438
2427	-9.44593	0.000753264
2428	-15.7599	0.00125677
2429	-13.37401	0.001066508
2430	-16.57968	0.001322143
2431	-29.80627	0.002376895
2432	-43.77607	0.003490915
2433	-57.56894	0.004590825
2434	-56.74318	0.004524975
2435	-36.03184	0.002873352
2436	-27.33497	0.002179822
2437	-26.42081	0.002106923
2438	-32.29525	0.002575379
2439	-25.79265	0.00205683
2440	-21.26579	0.001695837
2441	-16.36739	0.001305214
2442	-24.0851	0.001920662
2443	-29.11324	0.00232163
2444	-35.25613	0.002811493
2445	-49.46487	0.003944567
2446	-42.90312	0.003421301
2447	-55.24506	0.004405508
2448	-111.71394	0.008908608
2449	-75.52285	0.006022556
2450	-125.00241	0.009968295
2451	-115.60081	0.009218565
2452	-129.44672	0.010322705
2453	-258.0292	0.020576491
2454	-434.32493	0.034635162
2455	-1149.98559	0.09170539
2456	-740.68943	0.059066142
2457	-829.73085	0.066166734
2458	-817.82545	0.065217341
2459	-507.83356	0.040497094
2460	-326.68662	0.026051565
2461	-356.04166	0.028392477
2462	-261.62708	0.020863404
2463	-300.97067	0.024000851
2464	-147.63944	0.01177348
2465	-135.43036	0.01079987
2466	-188.35739	0.015020525
2467	-815.7227	0.065049657
2468	-1499.54818	0.119581194
2469	-1403.03085	0.111884438
2470	-1005.01492	0.080144731
2471	-766.16358	0.061097574
2472	-1105.89687	0.088189543
2473	-1129.17389	0.090045765
2474	-1004.84683	0.080131327
2475	-903.15095	0.072021607
2476	-887.7804	0.070795885
2477	-719.69495	0.057391942
2478	-759.34534	0.060553854
2479	-518.76864	0.04136911
2480	-862.6956	0.068795502
2481	-1119.96105	0.089311088
2482	-1404.93301	0.112036126
2483	-1262.79946	0.100701712
2484	-995.32719	0.079372184
2485	-757.30447	0.060391106
2486	-703.29818	0.056084384
2487	-834.90355	0.066579231
2488	-1411.96354	0.112596774
2489	-1745.22959	0.139173013
2490	-1126.49316	0.08983199
2491	-1182.623	0.094308054
2492	-1908.33409	0.152179752
2493	-1900.54553	0.151558655
2494	-1525.55312	0.121654954
2495	-1395.56079	0.111288739
2496	-1275.68103	0.101728949
2497	-1357.86573	0.108282754
2498	-1186.20606	0.094593785
2499	-1711.61016	0.136492039
2500	-1677.21216	0.133748976
2501	-1367.24679	0.109030844
2502	-1461.61717	0.116556393
2503	-1522.05846	0.121376273
2504	-1209.48308	0.096450007
2505	-1184.55753	0.094462323
2506	-1705.08975	0.13597207
2507	-1791.75711	0.142883342
2508	-1644.42733	0.131134556
2509	-1197.48044	0.095492859
2510	-1641.96487	0.130938188
2511	-2360.5569	0.188242178
2512	-2337.37413	0.186393471
2513	-2242.57033	0.17883336
2514	-2676.00749	0.213397726
2515	-2925.79404	0.233316909
2516	-2615.26538	0.208553859
2517	-1862.08672	0.148491764
2518	-2010.04466	0.160290642
2519	-2277.27201	0.181600639
2520	-2624.05364	0.209254677
2521	-3041.78706	0.242566752
2522	-3073.65175	0.245107795
2523	-2375.54694	0.189437555
2524	-1872.16367	0.149295349
2525	-1847.86914	0.147357986
2526	-1879.00544	0.149840945
2527	-1773.75601	0.141447848
2528	-1741.03605	0.1388386
2529	-1527.51417	0.121811338
2530	-1333.66571	0.106352927
2531	-1863.77061	0.148626045
2532	-2719.65967	0.216878762
2533	-2412.95015	0.192420267
2534	-2580.40146	0.205773641
2535	-2687.07543	0.214280338
2536	-2916.92921	0.232609985
2537	-3143.35619	0.250666363
2538	-3081.57603	0.245739715
2539	-2974.43614	0.237195864
2540	-3404.31078	0.271476139
2541	-2904.91175	0.231651655
2542	-2429.70078	0.193756043
2543	-2740.40351	0.218532976
2544	-3141.27411	0.250500328
2545	-2424.11533	0.193310632
2546	-1528.01558	0.121851322
2547	-2677.90666	0.213549175
2548	-2537.24471	0.202332114
2549	-2760.40115	0.220127683
2550	-3150.10956	0.251204909
2551	-2034.12092	0.162210599
2552	-2534.75872	0.20213387
2553	-2740.31498	0.218525915
2554	-2850.23882	0.227291773
2555	-3032.52404	0.241828074
2556	-2460.14418	0.196183746
2557	-2036.96376	0.162437301
2558	-2296.97182	0.183171596
2559	-1977.42194	0.15768915
2560	-1536.21403	0.122505106
2561	-1730.66998	0.13801196
2562	-2327.86931	0.185635511
2563	-2328.53881	0.185688901
2564	-2548.637	0.20324059
2565	-2770.33653	0.220919979
2566	-3034.18141	0.241960241
2567	-2920.70103	0.232910768
2568	-3256.99283	0.259728296
2569	-2961.96745	0.236201551
2570	-2760.46303	0.220132618
2571	-2094.44716	0.167021305
2572	-2216.89273	0.176785704
2573	-2242.62636	0.178837828
2574	-2443.44945	0.194852428
2575	-2273.9366	0.181334657
2576	-2581.02663	0.205823496
2577	-3001.49382	0.239353574
2578	-3529.06255	0.281424446
2579	-3532.61025	0.281707357
2580	-3711.13548	0.295943818
2581	-3258.97754	0.259886566
2582	-3290.04598	0.262364114
2583	-2377.79126	0.189616528
2584	-1763.42543	0.140624038
2585	-1632.3892	0.130174577
2586	-2151.26405	0.171552157
2587	-2168.21228	0.172903691
2588	-1970.86032	0.157165895
2589	-2199.55216	0.175402884
2590	-2418.76271	0.192883789
2591	-2438.47734	0.194455928
2592	-2462.43855	0.196366711
2593	-2902.50233	0.231459515
2594	-2989.05178	0.238361386
2595	-2400.00956	0.191388322
2596	-2046.50108	0.163197853
2597	-1798.2185	0.143398605
2598	-1818.81778	0.14504129
2599	-1723.57159	0.137445901
2600	-1443.38896	0.115102788
2601	-1268.3879	0.101147361
2602	-2027.6035	0.16169087
2603	-2203.84606	0.1757453
2604	-1936.37093	0.154415544
2605	-1993.66544	0.158984485
2606	-2005.72125	0.159945873
2607	-2111.40722	0.168373781
2608	-2297.80642	0.183238151
2609	-2789.35813	0.222436852
2610	-3018.52187	0.240711472
2611	-2016.75084	0.160825426
2612	-1967.87578	0.156927893
2613	-2072.12265	0.165241041
2614	-1759.15519	0.140283508
2615	-1854.30115	0.147870905
2616	-1890.74275	0.150776934
2617	-2197.54977	0.175243203
2618	-2698.8039	0.215215621
2619	-2161.80406	0.172392669
2620	-1967.65166	0.156910021
2621	-1979.59541	0.157862472
2622	-1651.40482	0.131690975
2623	-1911.44824	0.152428089
2624	-1077.78632	0.085947872
2625	-1007.07048	0.080308651
2626	-769.52551	0.061365671
2627	-695.17045	0.055436241
2628	-648.56623	0.051719795
2629	-598.32877	0.047713618
2630	-853.72456	0.068080108
2631	-782.9172	0.062433588
2632	-796.87816	0.063546903
2633	-950.01179	0.075758515
2634	-821.96595	0.065547524
2635	-732.72394	0.058430936
2636	-781.23032	0.062299068
2637	-960.15959	0.076567751
2638	-1519.69922	0.121188136
2639	-1369.85966	0.109239207
2640	-1759.66232	0.140323949
2641	-2024.32698	0.161429584
2642	-1666.98766	0.132933626
2643	-1234.22585	0.098423114
2644	-612.96209	0.04888055
2645	-563.12568	0.044906354
2646	-458.89363	0.036594389
2647	-658.8556	0.052540319
2648	-1552.66098	0.123816666
2649	-2031.30746	0.161986241
2650	-1512.06107	0.120579033
2651	-1192.82969	0.095121985
