Time [h]	Inlet Temperature [C]	Outlet Temperature [C]
12438	6.0015999718642	9.2587428324715
12439	6.0021071834091	9.2592500438426
12440	6.0026431783567	9.2597860386146
12441	6.0032014760747	9.2603443361548
12442	6.0037779062469	9.2609207661471
12443	6.0043696601909	9.2615125199091
12444	6.0049747469265	9.2621176064605
12445	6.0055916813501	9.2627345406975
12446	6.0062193013664	9.2633621605251
12447	6.0068566744665	9.2639995334341
12448	6.0075000740673	9.2646429328414
12449	6.0081506836733	9.2652935422516
12450	6.0088093530031	9.2659522113831
12451	6.0094905874031	9.2666334455823
12452	6.0101715587495	9.2673144167254
12453	6.0108539060828	9.2679967638527
12454	6.0115411777268	9.2686840352881
12455	6.0122346584321	9.2693775157822
12456	6.0129342037541	9.2700770608901
12457	6.0136393753035	9.270782232404
12458	6.0144022721513	9.271545129399
12459	6.0152660310796	9.2724088884777
12460	6.0161969186612	9.273339776213
12461	6.017172122764	9.2743149804728
12462	6.0181793329099	9.2753221907791
12463	6.0192104331222	9.2763532911554
12464	6.0202601488873	9.2774030070883
12465	6.0213251161655	9.2784679745381
12466	6.0224031262925	9.2795459848405
12467	6.0234926523225	9.2806355110501
12468	6.0245925781201	9.2817354370316
12469	6.0257020437221	9.2828449028217
12470	6.0268203561651	9.2839632154575
12471	6.0279469377758	9.2850897972657
12472	6.0290812953902	9.2862241550824
12473	6.0302230008896	9.2873658607893
12474	6.0313716779229	9.2885145380353
12475	6.0325269922605	9.2896698525911
12476	6.0336899141084	9.2908327746628
12477	6.0348528881102	9.2919957488944
12478	6.0360212403575	9.2931641013775
12479	6.0372036496289	9.2943465108913
12480	6.03839691144	9.2955397729513
12481	6.0395877879478	9.2967306495169
12482	6.0407122069936	9.2978550684229
12483	6.0417137951626	9.2988566564501
12484	6.0426367288615	9.299779590005
12485	6.0435113335245	9.3006541945222
12486	6.0443536577031	9.3014965185527
12487	6.0451741290826	9.3023169897819
12488	6.0459794248466	9.3031222853935
12489	6.0467737065366	9.3039165669289
12490	6.0475596235507	9.304702483786
12491	6.0483389403559	9.3054818004318
12492	6.0491128931113	9.3062557530255
12493	6.0498823925523	9.3070252523023
12494	6.0506481407389	9.3077910003222
12495	6.0514106984475	9.3085535578614
12496	6.0521705249396	9.3093133841815
12497	6.0529280028299	9.3100708618971
12498	6.0536834548678	9.3108263137576
12499	6.0544371560159	9.3115800147254
12500	6.0551893425092	9.3123322010356
12501	6.0559402188146	9.3130830771548
12502	6.0566899630586	9.3138328212096
12503	6.0574387313165	9.3145815892752
12504	6.0581866610386	9.3153295188017
12505	6.0589338737079	9.3160767313839
12506	6.0593277293615	9.3164705870601
12507	6.0590837619546	9.3162266196745
12508	6.0584326615636	9.3155755193035
12509	6.0575237583642	9.314666616123
12510	6.0564353100587	9.3135781678353
12511	6.0552173559062	9.3123602136997
12512	6.0539019399675	9.311044797777
12513	6.0525096668845	9.3096525247092
12514	6.0510542508626	9.3081971087018
12515	6.0495452037884	9.3066880616413
12516	6.0479894045596	9.3051322624255
12517	6.0463920433519	9.3035349012303
12518	6.044757194712	9.3019000526023
12519	6.0430881643455	9.3002310222472
12520	6.0413877021689	9.2985305600815
12521	6.0396581388709	9.2968009967939
12522	6.0379014784304	9.2950443363634
12523	6.036119464026	9.2932623219686
12524	6.0343136267957	9.2914564847475
12525	6.0324853229001	9.2896281808607
12526	6.0306357622782	9.2877786202474
12527	6.0287660313314	9.2859088893088
12528	6.0268771110768	9.284019969062
12529	6.0249698918896	9.2821127498554
12530	6.0231455829523	9.2802884408722
12531	6.0214866725952	9.2786295304704
12532	6.0199295564678	9.2770724142992
12533	6.0184325062706	9.2755753640593
12534	6.0169733055997	9.2741161633465
12535	6.0155375107002	9.2726803684061
12536	6.0141159777581	9.2712588354239
12537	6.0127030218951	9.2698458795217
12538	6.0112951669073	9.2684380244955
12539	6.0098917166064	9.267034574157
12540	6.0084859515113	9.2656288090251
12541	6.0070818209058	9.2642246783836
12542	6.0056757776352	9.2628186350776
12543	6.0042720933151	9.2614149507229
12544	6.0028656485822	9.2600085059561
12545	6.0014571362251	9.2585999935657
12546	6.0000462309615	9.2571890882695
12547	5.9986326784212	9.2557755356972
12548	5.9972163680072	9.2543592252519
12549	5.9957971971973	9.2529400544111
12550	5.9943750610976	9.2515179182812
12551	5.9929498673374	9.2500927244914
12552	5.9915215417009	9.2486643988257
12553	5.9900900271414	9.247232884238
12554	5.9889181763226	9.2460610333911
12555	5.9882125559163	9.2453554129566
12556	5.9878005717732	9.244943428785
12557	5.9875751112613	9.2447179682443
12558	5.9874789098625	9.2446217668166
12559	5.9874747074573	9.2446175643821
12560	5.9875385590471	9.2446814159426
12561	5.9876551625142	9.2447980193799
12562	5.9878144409504	9.2449572977862
12563	5.9880094699633	9.2451523267689
12564	5.9882352724424	9.2453781292176
12565	5.9884881066214	9.245630963366
12566	5.988765046163	9.2459079028766
12567	5.9890637031974	9.2462065598798
12568	5.9893757873898	9.2465186440408
12569	5.9897018844365	9.2468447410558
12570	5.9900491190458	9.2471919756331
12571	5.9904436953263	9.2475865518813
12572	5.9908364298839	9.2479792864064
12573	5.9912312353328	9.2483740918225
12574	5.9916362557925	9.2487791122491
12575	5.9920539390608	9.2491967954841
12576	5.9924838714856	9.2496267278752
12577	5.9929250568561	9.2500679132325
12578	5.9939097400053	9.2510525963898
12579	5.9958923405907	9.2530351969837
12580	5.9984484384395	9.2555912948418
12581	6.001336042872	9.2584788992843
12582	6.0044786684125	9.2616215248355
12583	6.0078165798942	9.2649594363289
12584	6.0113065654126	9.26844942186
12585	6.0149177629167	9.272060619378
12586	6.0186284895836	9.27577134606
12587	6.0224234863189	9.2795663428121
12588	6.0262917367737	9.2834345932854
12589	6.0302249807719	9.2873678373043
12590	6.0342167788282	9.2913596353837
12591	6.0382619374042	9.2954047939857
12592	6.0423561521077	9.2994990087187
12593	6.0464957794471	9.303638636092
12594	6.0506776848027	9.3078205414869
12595	6.0548991366095	9.3120419933396
12596	6.0591577074605	9.3163005642451
12597	6.0634513628705	9.3205942197209
12598	6.0677780870594	9.3249209439905
12599	6.0721361544908	9.3292790115238
12600	6.076524012198	9.3336668693631
12601	6.0809402451654	9.338083102389
12602	6.0848910058301	9.3420338630047
12603	6.0879879553247	9.3451308124474
12604	6.0905547223611	9.3476975794288
12605	6.092795719574	9.3499385765832
12606	6.0948160892563	9.3519589462032
12607	6.0966821762205	9.3538250331011
12608	6.0984364843351	9.3555793411448
12609	6.1001065389483	9.357249395682
12610	6.1017107310297	9.3588535876818
12611	6.1032617496204	9.3604046061847
12612	6.1047686434412	9.3619114999107
12613	6.1062381037325	9.3633809600993
12614	6.1076752631062	9.3648181193614
12615	6.1090841879184	9.3662270440519
12616	6.1104681839501	9.3676110399504
12617	6.1118299923474	9.3689728482012
12618	6.1131719210997	9.3703147767916
12619	6.1144959373598	9.3716387928721
12620	6.1158037347608	9.3729465900723
12621	6.1170967839653	9.3742396390511
12622	6.1183763714991	9.3755192263294
12623	6.1196436301332	9.3767864846717
12624	6.1208995630149	9.378042417217
12625	6.1221450628097	9.3792879168955
12626	6.123266745308	9.3804095995342
12627	6.1241651809895	9.3813080353515
12628	6.1249129384872	9.382055792981
12629	6.1255631273861	9.3827059820076
12630	6.1261440549627	9.3832869097081
12631	6.1266740772878	9.3838169321535
12632	6.127165072016	9.3843079269985
12633	6.127624628706	9.3847674838019
12634	6.1280577642238	9.3852006194299
12635	6.1284679738902	9.3856108292034
12636	6.1288578275577	9.3860006829751
12637	6.1292293121153	9.3863721676341
12638	6.1295840312392	9.3867268868567
12639	6.1299233222587	9.3870661779723
12640	6.130248326116	9.3873911819232
12641	6.1305600317837	9.387702887682
12642	6.1308593066738	9.388002162661
12643	6.1311469188089	9.3882897748828
12644	6.1314235536587	9.388566409817
12645	6.1316898272476	9.3888326834884
12646	6.1319462965317	9.389089152853
12647	6.1321934677293	9.3893363241291
12648	6.1324318030925	9.3895746595689
12649	6.1326617266413	9.3898045830291
12650	6.1329116314098	9.3900544875432
12651	6.1332065370534	9.3903493929295
12652	6.1335293436622	9.3906721992785
12653	6.1338674437006	9.3910102990542
12654	6.1342142385626	9.3913570936506
12655	6.13456553485	9.3917083896696
12656	6.1349187228731	9.3920615774214
12657	6.1352722452206	9.3924150994946
12658	6.1356251781401	9.3927680321368
12659	6.1359769564803	9.3931198101966
12660	6.1363272256338	9.3934700790666
12661	6.1366757567383	9.3938186098845
12662	6.1370223985429	9.3941652513992
12663	6.1373670501506	9.3945099027137
12664	6.1377096452592	9.3948524975258
12665	6.138050142508	9.3951929944747
12666	6.138388519086	9.3955313707494
12667	6.1387247662097	9.3958676175663
12668	6.139058885791	9.3962017368371
12669	6.1393908879265	9.3965337386586
12670	6.1397207889854	9.3968636393997
12671	6.1400486101368	9.3971914602296
12672	6.1403743762083	9.3975172259757
12673	6.1406981144413	9.3978409642319
12674	6.1410303413678	9.3981731915406
12675	6.1413803391356	9.3985231897012
12676	6.1417416148015	9.3988844657708
12677	6.1421093535995	9.3992522049837
12678	6.1424810049553	9.3996238567664
12679	6.1428549286774	9.3999977809276
12680	6.1432300844697	9.4003729371721
12681	6.1436058346208	9.4007486877887
12682	6.143981782235	9.4011246358827
12683	6.1443576702889	9.401500524431
12684	6.1447333247011	9.4018761793531
12685	6.1451086221826	9.4022514773608
12686	6.1454834693741	9.4026263250953
12687	6.1458578015933	9.4030006578754
12688	6.1462315631113	9.4033744199729
12689	6.1466047127595	9.4037475702202
12690	6.1469772180934	9.4041200761739
12691	6.1473490538904	9.4044919126125
12692	6.1477202007974	9.404863060184
12693	6.1480906441859	9.405233504261
12694	6.1484603732785	9.4056032340677
12695	6.1488293804717	9.405972242002
12696	6.1491976607943	9.4063405230941
12697	6.1495652118026	9.4067080745671
12698	6.1499379199799	9.4070807828876
12699	6.1503209921274	9.407463855186
12700	6.1507107711516	9.4078536343696
12701	6.1511045303623	9.4082473937487
12702	6.1515008189443	9.4086436825091
12703	6.1518986998227	9.4090415635767
12704	6.1522975742222	9.4094404381774
12705	6.1526970705552	9.4098399347245
12706	6.1530969533092	9.410239817707
12707	6.1534970662006	9.4106399308427
12708	6.1538973001224	9.4110401650264
12709	6.15429757504	9.4114404402254
12710	6.154697829627	9.4118406951154
12711	6.1550980153091	9.412240881125
12712	6.1554980927594	9.41264095893
12713	6.1558980297004	9.4130408962569
12714	6.1562977994114	9.4134406663891
12715	6.1566973796419	9.413840247081
12716	6.1570967459988	9.4142396139459
12717	6.157495893163	9.4146387616719
12718	6.1578948024693	9.4150376716027
12719	6.1582934639571	9.4154363337891
12720	6.1586918684551	9.4158347390736
12721	6.1590900085133	9.4162328797268
12722	6.1594562051641	9.4165990766958
12723	6.1597623587925	9.4169052306317
12724	6.1600281192028	9.4171709913393
12725	6.1602682183777	9.4174110908017
12726	6.1604905040014	9.4176333767037
12727	6.1607000519972	9.417842924969
12728	6.1609001169655	9.4180429901984
12729	6.1610927316715	9.4182356051574
12730	6.16127919827	9.4184220720013
12731	6.1614603944319	9.4186032684013
12732	6.1616369456865	9.418779819887
12733	6.1618093226208	9.4189521970457
12734	6.1619778964169	9.4191207710598
12735	6.1621429706763	9.4192858455311
12736	6.1623048000736	9.4194476751344
12737	6.1624636019911	9.4196064772523
12738	6.1626195643916	9.4197624398477
12739	6.1627728515192	9.4199157271651
12740	6.162923608203	9.4200664840337
12741	6.1630719631839	9.4202148391946
12742	6.1632180317238	9.4203609079099
12743	6.1633619176782	9.4205047940353
12744	6.1635037151603	9.4206465916841
12745	6.1636435113356	9.4207863865802
12746	6.1637329987508	9.4208758716316
12747	6.1637241874194	9.4208670583178
12748	6.1636484198614	9.4207912890733
12749	6.1635398479771	9.4206827157368
12750	6.1634014393264	9.4205443058226
12751	6.163251598404	9.4203944637908
12752	6.1630932307722	9.4202360951771
12753	6.1629241487975	9.4200670123273
12754	6.1627202802516	9.4198631429965
12755	6.162501098013	9.41964396005
12756	6.162286961176	9.4194298225713
12757	6.1620702158706	9.4192130766815
12758	6.161847011822	9.4189898720983
12759	6.1616168562867	9.4187597160723
12760	6.16138020757	9.4185230669036
12761	6.161137652838	9.4182805117538
12762	6.1608896967489	9.4180325552775
12763	6.1606367367104	9.417779594879
12764	6.1603790845278	9.4175219423609
12765	6.160116992568	9.4172598500877
12766	6.1598506739148	9.4169935311409
12767	6.1595803151669	9.4167231721177
12768	6.159306083666	9.4164489403579
12769	6.1590281314616	9.4161709879244
12770	6.1587512682711	9.4158941245311
12771	6.1584797285521	9.4156225846195
12772	6.1582107222199	9.4153535781043
12773	6.1579422090351	9.4150850647454
12774	6.1576731443619	9.4148159999062
12775	6.1574028800315	9.4145457354174
12776	6.157131016379	9.4142738716136
12777	6.156857359827	9.4140002149171
12778	6.1565817856058	9.4137246405574
12779	6.1563042415592	9.4134470963783
12780	6.1560247056764	9.4131675603684
12781	6.1557431748646	9.4128860294347
12782	6.1554596574557	9.4126025119086
12783	6.1551741685602	9.4123170229006
12784	6.1548867275198	9.4120295817519
12785	6.154597356447	9.4117402105748
12786	6.1543060792886	9.411448933316
12787	6.1540129211729	9.4111557751035
12788	6.1537179079363	9.4108607617735
12789	6.1534210657773	9.4105639195244
12790	6.1531224210041	9.4102652746641
12791	6.1528219998491	9.409964853425
12792	6.1525198283347	9.4096626818292
12793	6.1522159321123	9.4093587855901
12794	6.1520041215582	9.4091469750829
12795	6.1519662017033	9.4091090552761
12796	6.1520436034036	9.409186457026
12797	6.1521935291043	9.4093363827777
12798	6.152393161902	9.409536015628
12799	6.1526277047457	9.4097705585258
12800	6.1528876661636	9.4100305199994
12801	6.1531671127331	9.4103099666265
12802	6.1534622431127	9.4106050970653
12803	6.1537704989229	9.4109133529368
12804	6.1540900621993	9.4112329162764
12805	6.1544195709438	9.4115624250862
12806	6.1547579533124	9.4119008075222
12807	6.155104344327	9.4122471986066
12808	6.1554580163609	9.4126008707127
12809	6.1558183544633	9.4129612088899
12810	6.15618482964	9.4133276841441
12811	6.1565569825531	9.4136998371375
12812	6.1569344108854	9.414077265553
12813	6.1573167594742	9.4144596142284
12814	6.1577037126002	9.4148465674442
12815	6.1580949878787	9.4152378428161
12816	6.1584903313546	9.4156331863892
12817	6.158889513556	9.4160323686505
12818	6.1593233866639	9.4164662417793
12819	6.1598190560731	9.416961911211
12820	6.1603569927722	9.4174998479345
12821	6.1609227307449	9.4180655859335
12822	6.1615084955387	9.4186513507561
12823	6.1621092072871	9.4192520625358
12824	6.1627215671722	9.4198644224552
12825	6.1633434745711	9.4204863298919
12826	6.1639735491955	9.4211164045581
12827	6.1646108326074	9.4217536880165
12828	6.1652546195651	9.4223974750263
12829	6.1659043625556	9.4230472180754
12830	6.1665596170059	9.4237024725923
12831	6.1672200096854	9.424362865348
12832	6.1678852200122	9.4250280757629
12833	6.1685549682662	9.4256978241201
12834	6.1692290075268	9.4263718635028
12835	6.1699071177747	9.4270499738978
12836	6.1705891215107	9.4277319778144
12837	6.1712748051909	9.4284176617215
12838	6.1719640239194	9.4291068807436
12839	6.172656625932	9.4297994831512
12840	6.1733524744456	9.4304953322243
12841	6.1740514436087	9.4311943021553
12842	6.174680351278	9.4318232106054
12843	6.175174220774	9.4323170808817
12844	6.1755783208624	9.4327211817501
12845	6.1759265790507	9.4330694407182
12846	6.1762370271979	9.4333798896449
12847	6.1765212998724	9.4336641630985
12848	6.1767853234015	9.4339281874066
12849	6.1770342001487	9.4341770649323
12850	6.1772712793876	9.4344141449495
12851	6.1775005103517	9.4346433766916
12852	6.1777269124707	9.4348697795884
12853	6.1779511594888	9.4350940273839
12854	6.1781639914163	9.4353068600885
12855	6.1783595908233	9.4355024602724
12856	6.1785555439252	9.4356984141508
12857	6.1787519081398	9.4358947791417
12858	6.1789451139296	9.4360879857073
12859	6.1791343715316	9.436277244085
12860	6.1793198301131	9.4364627034419
12861	6.1795018336353	9.4366447077392
12862	6.1796807217543	9.4368235966329
12863	6.1798567782045	9.4369996538576
12864	6.1800302306768	9.4371731071042
12865	6.1802012646251	9.4373441413005
12866	6.1803661196047	9.4375089960074
12867	6.1805214576751	9.4376643338119
12868	6.1806698257642	9.4378127016414
12869	6.1808131562663	9.4379560318901
12870	6.1809525190372	9.4380953944137
12871	6.1810886326669	9.4382315078017
12872	6.1812219830776	9.4383648579763
12873	6.1813528983762	9.4384957730443
12874	6.1814816103286	9.4386244847711
12875	6.1816082928689	9.438751167091
12876	6.1817330839687	9.4388759579752
12877	6.1818560981324	9.438998971928
12878	6.1819774336772	9.4391203072664
12879	6.1820971770298	9.4392400504171
12880	6.1822154053514	9.4393582785409
12881	6.1823321882587	9.4394750612547
12882	6.1824475890497	9.439590461856
12883	6.1825616656321	9.4397045382527
12884	6.1826744712575	9.4398173436962
12885	6.1827860551134	9.4399289273738
12886	6.1828964628076	9.4400393348932
12887	6.1830057367722	9.4401486086865
12888	6.1831139166015	9.4402567883477
12889	6.1832210397838	9.4403639109211
12890	6.1833437903466	9.4404866603803
12891	6.1834969686012	9.4406398374576
12892	6.1836702734967	9.4408131410943
12893	6.1838559899723	9.4409988562208
12894	6.1840500189292	9.4411928837284
12895	6.1842497168354	9.4413925800734
12896	6.1844533966578	9.4415962582091
12897	6.1846600122422	9.4418028719658
12898	6.1848689010096	9.4420117587459
12899	6.1850796228092	9.4422224783768
12900	6.1852918690266	9.4424347222179
12901	6.1855054117368	9.4426482623131
12902	6.1857200745493	9.4428629222339
12903	6.1859357159126	9.4430785603826
12904	6.1861522193492	9.4432950602242
12905	6.186369487379	9.4435123242069
12906	6.1865874374188	9.4437302696564
12907	6.1868059988229	9.4439488258102
12908	6.1870251106599	9.444167931583
12909	6.1872447200052	9.4443875338454
12910	6.187464780619	9.4446075860771
12911	6.1876852519177	9.4448280473013
12912	6.1879060981858	9.445048881232
12913	6.1881272763797	9.4452700555849
12914	6.1883292012219	9.4454719866768
12915	6.1884944792155	9.4456372702225
12916	6.1886330024035	9.4457757983759
12917	6.1887557217036	9.4458985221429
12918	6.1888745018726	9.4460173063518
12919	6.1889778691036	9.4461206772542
12920	6.1890792988441	9.4462221103458
12921	6.1891806154201	9.4463234299926
12922	6.189280070359	9.4464228877559
12923	6.1893707286221	9.4465135486256
12924	6.1894542642582	9.4465970866746
12925	6.1895398394023	9.4466826640587
12926	6.1896246776677	9.4467675044094
12927	6.1897076969804	9.4468505256678
12928	6.1897888204626	9.44693165097
12929	6.1898681593404	9.4470109915537
12930	6.1899458689258	9.4470887027415
12931	6.1900220957216	9.447164931045
12932	6.1900969591377	9.4472397958826
12933	6.190170552998	9.4473133910852
12934	6.1902429524733	9.4473857918302
12935	6.1903142204032	9.4474570609628
12936	6.1903844114447	9.4475272531452
12937	6.1904535738927	9.4475964171538
12938	6.1905189175514	9.4476617627332
12939	6.1905779662841	9.4477208132605
12940	6.1906325151707	9.4477753638275
12941	6.1906839175886	9.4478267678222
12942	6.1907329077341	9.4478757594502
12943	6.1907799691495	9.4479228222621
12944	6.1908254201402	9.4479682745705
12945	6.1908694676783	9.448012323354
12946	6.1909122516025	9.4480551084571
12947	6.190953872214	9.4480967301861
12948	6.1909944058615	9.4481372648944
12949	6.1910339137745	9.4481767738159
12950	6.1910724471492	9.4482153081503
12951	6.1911100500966	9.4482529120122
12952	6.1911467614004	9.4482896241884
12953	6.1911826156367	9.448325479258
12954	6.1912176439488	9.4483605083665
12955	6.1912518746198	9.4483947397997
12956	6.1912853310936	9.4484281970036
12957	6.191318041534	9.4484609081439
12958	6.1913500253843	9.4484928926658
12959	6.1913813036673	9.4485241715939
12960	6.1914118954589	9.4485547640054
12961	6.191441819375	9.4485846877103
12962	6.1914833555703	9.4486262228734
12963	6.1915473910497	9.4486902573102
12964	6.1916263294802	9.4487691946876
12965	6.1917144843248	9.4488573484684
12966	6.1918088313074	9.4489516943763
12967	6.1919074177788	9.4490502797619
12968	6.1920089955012	9.4491518563873
12969	6.1921127887676	9.4492556485453
12970	6.1922183043256	9.4493611629834
12971	6.1923252129025	9.4494680704286
12972	6.1924332825049	9.4495761388875
12973	6.1925423408093	9.4496851960362
12974	6.1926522536793	9.4497951077381
12975	6.1927629128622	9.4499057657405
12976	6.1928742287819	9.4500170804669
12977	6.1929861260471	9.4501289765259
12978	6.1930985404156	9.450241389675
12979	6.1932114165974	9.4503542646243
12980	6.1933247065993	9.4504675533799
12981	6.1934383684458	9.4505812139663
12982	6.1935523651776	9.450695209424
12983	6.1936680484629	9.450810891421
12984	6.1937832703446	9.4509261119999
12985	6.1938968944178	9.4510397352629
12986	6.1940179588436	9.451160799366
12987	6.1941582215079	9.4513010616839
12988	6.1943199945012	9.4514628343043
12989	6.1945001925268	9.4516430319276
12990	6.1947005546386	9.4518433936038
12991	6.1948957550566	9.4520385935487
12992	6.195089057148	9.4522318951245
12993	6.1952837452926	9.4524265827049
12994	6.1954810617744	9.4526238985668
12995	6.1956808939985	9.4528237301065
12996	6.1958828394184	9.4530256747669
12997	6.1960865646527	9.4532293991538
12998	6.1962918320205	9.4534346655696
12999	6.1964984698075	9.4536413022798
13000	6.196706348127	9.4538491793712
13001	6.1969153639489	9.4540581937795
13002	6.1971254320891	9.4542682602751
13003	6.1973364798188	9.4544793060674
13004	6.1975484436697	9.4546912676026
13005	6.1977612675024	9.4549040886183
13006	6.1979749012496	9.4551177188646
13007	6.1981893000225	9.4553321131693
13008	6.1984044234555	9.4555472307017
13009	6.1986202182461	9.4557630343739
13010	6.1987794146282	9.4559222452589
13011	6.1988311288786	9.4559739676127
13012	6.1988108381605	9.4559536820687
13013	6.1987451945061	9.4558880420043
13014	6.198648378737	9.4557912288719
13015	6.1985295507794	9.4556724029331
13016	6.1983945757791	9.4555374295279
13017	6.1982471111269	9.455389966168
13018	6.1980894935856	9.4552323496949
13019	6.1979232937006	9.4550661507076
13020	6.1977496261773	9.4548924839493
13021	6.1975693259229	9.4547121843546
13022	6.1973830484628	9.4545259074694
13023	6.1971913274658	9.4543341869776
13024	6.1969946084723	9.4541374684317
13025	6.1967932699294	9.4539361302882
13026	6.1965876374204	9.4537304981376
13027	6.1963779939643	9.453520855005
13028	6.1961645877889	9.453307449123
13029	6.1959476383356	9.4530904999372
13030	6.1957273409688	9.452870202815
13031	6.1955038707134	9.4526467327844
13032	6.1952773852566	9.4524202475347
13033	6.1950480276977	9.4521908898541
13034	6.1948352847977	9.4519781465289
13035	6.1946563716853	9.4517992330082
13036	6.1944993654934	9.4516422264237
13037	6.1943554090327	9.4514982695855
13038	6.1942198196875	9.4513626798771
13039	6.194089590967	9.4512324508066
13040	6.1939628190012	9.4511056785035
13041	6.1938383384499	9.4509811976269
13042	6.193715424226	9.450858283089
13043	6.1935936056589	9.4507364642186
13044	6.1934725619207	9.4506154201874
13045	6.1933520631452	9.4504949211286
13046	6.1932319491503	9.4503748068597
13047	6.1931120638327	9.4502549212768
13048	6.1929923117776	9.4501351689648
13049	6.1928726046303	9.4500154615685
13050	6.1927528711743	9.4498957278712
13051	6.1926319224461	9.449774778909
13052	6.1925120843966	9.4496549406324
13053	6.1923981830853	9.4495410391007
13054	6.1922736020867	9.4494164578881
13055	6.1921503984688	9.4492932540622
13056	6.192029978717	9.4491728341082
13057	6.1919107734587	9.4490536285806
13058	6.1918756861537	9.4490185409276
13059	6.1918974960159	9.4490403504315
13060	6.1919455986798	9.4490884527262
13061	6.1920485080419	9.4491913617076
13062	6.1921798117268	9.4493226650001
13063	6.1923303608578	9.4494732137261
13064	6.1924952722744	9.4496381247248
13065	6.1926711000639	9.4498139520827
13066	6.1928556060731	9.4499984576458
13067	6.1930473265808	9.4501901776923
13068	6.1932452465463	9.4503880971808
13069	6.1934486181223	9.4505914682631
13070	6.1936568625708	9.4507997122002
13071	6.1938695143731	9.4510123634726
13072	6.1940861878798	9.4512290364298
13073	6.1943065567443	9.451449404724
13074	6.1945303405947	9.4516731879822
13075	6.1947572958001	9.4519001425723
13076	6.1949872106987	9.452130056831
13077	6.1952198926592	9.4523627381253
13078	6.1954551747882	9.4525980195606
13079	6.1956929069938	9.452835751043
13080	6.1959329533855	9.45307579668
13081	6.1961751901726	9.4533180334838
13082	6.1963746906789	9.45351753478
13083	6.1964917325186	9.4536345773806
13084	6.1965541009893	9.4536969465846
13085	6.1965824702621	9.4537253165647
13086	6.1965878216018	9.453730668587
13087	6.1965772415614	9.4537200892058
13088	6.196555254623	9.4536981029044
13089	6.1965246675273	9.4536675164245
13090	6.1964872605278	9.4536301100208
13091	6.1964442182055	9.4535870682751
13092	6.1963963721604	9.4535392227885
13093	6.1963443379071	9.4534871890762
13094	6.1962885930518	9.4534314447454
13095	6.1962295220398	9.453372374242
13096	6.196167442339	9.4533102950349
13097	6.1961026207283	9.4532454739032
13098	6.1960352842837	9.4531781379239
13099	6.195965628306	9.4531084823983
13100	6.1958938222836	9.4530366768152
13101	6.1958200144838	9.4529628694426
13102	6.1957443355403	9.4528871909147
13103	6.1956669012901	9.4528097570689
13104	6.1955878150424	9.4527306712148
13105	6.1955071697723	9.4526500259684
13106	6.1954565794153	9.4525994352695
13107	6.1954639009403	9.4526067564479
13108	6.1955095813403	9.4526524364968
13109	6.1955791276114	9.4527219824119
13110	6.195664836697	9.4528076911365
13111	6.1957617335603	9.452904587634
13112	6.195866640825	9.4530094945277
13113	6.1959775868068	9.4531204401335
13114	6.1960933204898	9.453236173435
13115	6.1962130090702	9.4533558616286
13116	6.1963360675122	9.4534789196782
13117	6.1964620624125	9.4536049141805
13118	6.1965906571138	9.4537335084781
13119	6.1967215802968	9.4538644312514
13120	6.1968546076066	9.4539974581454
13121	6.1969895502266	9.4541324003436
13122	6.1971262471754	9.4542690968642
13123	6.1972645597509	9.4544074090051
13124	6.1974043673529	9.4545472161659
13125	6.1975455642676	9.4546884126327
13126	6.1976880571567	9.454830905067
13127	6.1978317630715	9.4549746105199
13128	6.1979766078662	9.4551194548455
13129	6.19812252486	9.4552653714173
13130	6.1982883319459	9.455431178121
13131	6.1984906366104	9.4556334823858
13132	6.1987176471132	9.4558604924696
13133	6.1989605847602	9.4561034296774
13134	6.1992147531373	9.4563575975934
13135	6.1994770992584	9.4566199432297
13136	6.1997456591714	9.4568885026324
13137	6.2000191820301	9.4571620249534
13138	6.2002968676399	9.4574397099956
13139	6.2005781652471	9.4577210070027
13140	6.2008645912083	9.4580074323288
13141	6.2011533419719	9.4582961824188
13142	6.201442733522	9.4585855732533
13143	6.2017313667364	9.458874205706
13144	6.2020228909357	9.459165729093
13145	6.2023191695711	9.4594620068601
13146	6.2026171934198	9.4597600297787
13147	6.2029225089063	9.4600653442663
13148	6.2032266826388	9.4603695169233
13149	6.2035310894804	9.4606739226036
13150	6.2038366129716	9.4609794448371
13151	6.2041438054174	9.461286635916
13152	6.2044526651607	9.4615954941686
13153	6.2047630568404	9.461905885852
13154	6.2050547746315	9.4621976052806
13155	6.2053099142507	9.4624527465866
13156	6.2055408973714	9.4626837314459
13157	6.205757020079	9.4628998559462
13158	6.2059632150714	9.463106052788
13159	6.2061626620914	9.4633055017168
13160	6.206357389069	9.4635002306656
13161	6.206548651187	9.4636914948201
13162	6.2067372419769	9.4638800877154
13163	6.206923687322	9.4640665352382
13164	6.2071083546725	9.4642512048424
13165	6.2072915145997	9.4644343671035
13166	6.2074733720066	9.4646162269287
13167	6.2076541007539	9.4647969581835
13168	6.2078338339282	9.4649766939595
13169	6.208012687711	9.4651555504437
13170	6.2081907589503	9.4653336244897
13171	6.2083681303209	9.4655109987787
13172	6.2085448731385	9.4656877446334
13173	6.2087210493054	9.4658639239631
13174	6.2088967128973	9.4660395908518
13175	6.209071911445	9.4662147928389
13176	6.2092466869572	9.4663895719425
13177	6.2094210815824	9.4665639654819
13178	6.2095405689671	9.4666834478191
13179	6.2095567930982	9.4666996677757
